"Step","robust-dream-992 - mean_entropy_1","robust-dream-992 - mean_entropy_1__MIN","robust-dream-992 - mean_entropy_1__MAX"
"1","0.9990609884262085","0.9990609884262085","0.9990609884262085"
"3","0.9949899315834045","0.9949899315834045","0.9949899315834045"
"5","0.9876888394355774","0.9876888394355774","0.9876888394355774"
"7","0.9750405550003052","0.9750405550003052","0.9750405550003052"
"9","0.9591397643089294","0.9591397643089294","0.9591397643089294"
"11","0.9367974400520325","0.9367974400520325","0.9367974400520325"
"13","0.9127169251441956","0.9127169251441956","0.9127169251441956"
"15","0.8897247314453125","0.8897247314453125","0.8897247314453125"
"17","0.837895393371582","0.837895393371582","0.837895393371582"
"19","0.8266103863716125","0.8266103863716125","0.8266103863716125"
"21","0.7672157883644104","0.7672157883644104","0.7672157883644104"
"23","0.7380044460296631","0.7380044460296631","0.7380044460296631"
"25","0.6918587684631348","0.6918587684631348","0.6918587684631348"
"27","0.6482622027397156","0.6482622027397156","0.6482622027397156"
"29","0.6574268341064453","0.6574268341064453","0.6574268341064453"
"31","0.5505650639533997","0.5505650639533997","0.5505650639533997"
"33","0.5414927005767822","0.5414927005767822","0.5414927005767822"
"35","0.48169487714767456","0.48169487714767456","0.48169487714767456"
"37","0.4580426812171936","0.4580426812171936","0.4580426812171936"
"39","0.42387494444847107","0.42387494444847107","0.42387494444847107"
"41","0.3808961808681488","0.3808961808681488","0.3808961808681488"
"43","0.3250434994697571","0.3250434994697571","0.3250434994697571"
"45","0.2944762408733368","0.2944762408733368","0.2944762408733368"
"47","0.2773689031600952","0.2773689031600952","0.2773689031600952"
"49","0.2845746874809265","0.2845746874809265","0.2845746874809265"
"51","0.22590675950050354","0.22590675950050354","0.22590675950050354"
"53","0.21011397242546082","0.21011397242546082","0.21011397242546082"
"55","0.1718348264694214","0.1718348264694214","0.1718348264694214"
"57","0.15707272291183472","0.15707272291183472","0.15707272291183472"
"59","0.14949776232242584","0.14949776232242584","0.14949776232242584"
"61","0.13895930349826813","0.13895930349826813","0.13895930349826813"
"63","0.13525930047035217","0.13525930047035217","0.13525930047035217"
"65","0.09931319206953049","0.09931319206953049","0.09931319206953049"
"67","0.08376408368349075","0.08376408368349075","0.08376408368349075"
"69","0.07593333721160889","0.07593333721160889","0.07593333721160889"
"71","0.07076989114284515","0.07076989114284515","0.07076989114284515"
"73","0.07019700109958649","0.07019700109958649","0.07019700109958649"
"75","0.06548596173524857","0.06548596173524857","0.06548596173524857"
"77","0.053830232471227646","0.053830232471227646","0.053830232471227646"
"79","0.047851674258708954","0.047851674258708954","0.047851674258708954"
"81","0.04134266451001167","0.04134266451001167","0.04134266451001167"
"83","0.03975576162338257","0.03975576162338257","0.03975576162338257"
"85","0.029215557500720024","0.029215557500720024","0.029215557500720024"
"87","0.02565925382077694","0.02565925382077694","0.02565925382077694"
"89","0.03022303245961666","0.03022303245961666","0.03022303245961666"
"91","0.018971754238009453","0.018971754238009453","0.018971754238009453"
"93","0.02456304058432579","0.02456304058432579","0.02456304058432579"
"95","0.022410929203033447","0.022410929203033447","0.022410929203033447"
"97","0.019861262291669846","0.019861262291669846","0.019861262291669846"
"99","0.014797038398683071","0.014797038398683071","0.014797038398683071"
"101","0.014958241954445839","0.014958241954445839","0.014958241954445839"
"103","0.013037526980042458","0.013037526980042458","0.013037526980042458"
"105","0.010323112830519676","0.010323112830519676","0.010323112830519676"
"107","0.00961826927959919","0.00961826927959919","0.00961826927959919"
"109","0.009961113333702087","0.009961113333702087","0.009961113333702087"
"111","0.009186462499201298","0.009186462499201298","0.009186462499201298"
"113","0.0057412805035710335","0.0057412805035710335","0.0057412805035710335"
"115","0.00966144260019064","0.00966144260019064","0.00966144260019064"
"117","0.005731577984988689","0.005731577984988689","0.005731577984988689"
"119","0.006689096800982952","0.006689096800982952","0.006689096800982952"
"121","0.006607722491025925","0.006607722491025925","0.006607722491025925"
"123","0.005650797393172979","0.005650797393172979","0.005650797393172979"
"125","0.0065255253575742245","0.0065255253575742245","0.0065255253575742245"
"127","0.005168090108782053","0.005168090108782053","0.005168090108782053"
"129","0.004468164406716824","0.004468164406716824","0.004468164406716824"
"131","0.004622075706720352","0.004622075706720352","0.004622075706720352"
"133","0.005277135409414768","0.005277135409414768","0.005277135409414768"
"135","0.004618106409907341","0.004618106409907341","0.004618106409907341"
"137","0.0035441373474895954","0.0035441373474895954","0.0035441373474895954"
"139","0.0047719827853143215","0.0047719827853143215","0.0047719827853143215"
"141","0.0037744627334177494","0.0037744627334177494","0.0037744627334177494"
"143","0.003615778172388673","0.003615778172388673","0.003615778172388673"
"145","0.004078998696058989","0.004078998696058989","0.004078998696058989"
"147","0.004735372960567474","0.004735372960567474","0.004735372960567474"
"149","0.003782113315537572","0.003782113315537572","0.003782113315537572"
"151","0.0047317612916231155","0.0047317612916231155","0.0047317612916231155"
"153","0.00404547993093729","0.00404547993093729","0.00404547993093729"
"155","0.004935747012495995","0.004935747012495995","0.004935747012495995"
"157","0.00392956705763936","0.00392956705763936","0.00392956705763936"
"159","0.0048157027922570705","0.0048157027922570705","0.0048157027922570705"
"161","0.003949511796236038","0.003949511796236038","0.003949511796236038"
"163","0.004921201150864363","0.004921201150864363","0.004921201150864363"
"165","0.004395932890474796","0.004395932890474796","0.004395932890474796"
"167","0.0047454689629375935","0.0047454689629375935","0.0047454689629375935"
"169","0.0044709485955536366","0.0044709485955536366","0.0044709485955536366"
"171","0.005624100100249052","0.005624100100249052","0.005624100100249052"
"173","0.006518396083265543","0.006518396083265543","0.006518396083265543"
"175","0.004828342702239752","0.004828342702239752","0.004828342702239752"
"177","0.00669644121080637","0.00669644121080637","0.00669644121080637"
"179","0.007971115410327911","0.007971115410327911","0.007971115410327911"
"181","0.006805657409131527","0.006805657409131527","0.006805657409131527"
"183","0.007910063490271568","0.007910063490271568","0.007910063490271568"
"185","0.006183500401675701","0.006183500401675701","0.006183500401675701"
"187","0.007317373529076576","0.007317373529076576","0.007317373529076576"
"189","0.00945577397942543","0.00945577397942543","0.00945577397942543"
"191","0.009864100255072117","0.009864100255072117","0.009864100255072117"
"193","0.007993740029633045","0.007993740029633045","0.007993740029633045"
"195","0.008860030211508274","0.008860030211508274","0.008860030211508274"
"197","0.007966754026710987","0.007966754026710987","0.007966754026710987"
"199","0.00899314321577549","0.00899314321577549","0.00899314321577549"
"201","0.007619842886924744","0.007619842886924744","0.007619842886924744"
"203","0.011852539144456387","0.011852539144456387","0.011852539144456387"
"205","0.010549492202699184","0.010549492202699184","0.010549492202699184"
"207","0.01132399681955576","0.01132399681955576","0.01132399681955576"
"209","0.01518320757895708","0.01518320757895708","0.01518320757895708"
"211","0.014848359860479832","0.014848359860479832","0.014848359860479832"
"213","0.012783723883330822","0.012783723883330822","0.012783723883330822"
"215","0.0157525222748518","0.0157525222748518","0.0157525222748518"
"217","0.013643085956573486","0.013643085956573486","0.013643085956573486"
"219","0.013445481657981873","0.013445481657981873","0.013445481657981873"
"221","0.01585986465215683","0.01585986465215683","0.01585986465215683"
"223","0.015032293274998665","0.015032293274998665","0.015032293274998665"
"225","0.01663033291697502","0.01663033291697502","0.01663033291697502"
"227","0.02021266520023346","0.02021266520023346","0.02021266520023346"
"229","0.019021451473236084","0.019021451473236084","0.019021451473236084"
"231","0.02030910737812519","0.02030910737812519","0.02030910737812519"
"233","0.022268882021307945","0.022268882021307945","0.022268882021307945"
"235","0.02350013516843319","0.02350013516843319","0.02350013516843319"
"237","0.022613219916820526","0.022613219916820526","0.022613219916820526"
"239","0.026063764467835426","0.026063764467835426","0.026063764467835426"
"241","0.023250864818692207","0.023250864818692207","0.023250864818692207"
"243","0.030208628624677658","0.030208628624677658","0.030208628624677658"
"245","0.03140432387590408","0.03140432387590408","0.03140432387590408"
"247","0.03605831041932106","0.03605831041932106","0.03605831041932106"
"249","0.031097127124667168","0.031097127124667168","0.031097127124667168"
"251","0.027153244242072105","0.027153244242072105","0.027153244242072105"
"253","0.031429920345544815","0.031429920345544815","0.031429920345544815"
"255","0.04418696463108063","0.04418696463108063","0.04418696463108063"
"257","0.03786419704556465","0.03786419704556465","0.03786419704556465"
"259","0.04280855506658554","0.04280855506658554","0.04280855506658554"
"261","0.03508472070097923","0.03508472070097923","0.03508472070097923"
"263","0.046999480575323105","0.046999480575323105","0.046999480575323105"
"265","0.04726506769657135","0.04726506769657135","0.04726506769657135"
"267","0.04628372937440872","0.04628372937440872","0.04628372937440872"
"269","0.051819730550050735","0.051819730550050735","0.051819730550050735"
"271","0.05428169295191765","0.05428169295191765","0.05428169295191765"
"273","0.04772282764315605","0.04772282764315605","0.04772282764315605"
"275","0.04762870818376541","0.04762870818376541","0.04762870818376541"
"277","0.0523967519402504","0.0523967519402504","0.0523967519402504"
"279","0.062071751803159714","0.062071751803159714","0.062071751803159714"
"281","0.04642782732844353","0.04642782732844353","0.04642782732844353"
"283","0.04842239245772362","0.04842239245772362","0.04842239245772362"
"285","0.06070653349161148","0.06070653349161148","0.06070653349161148"
"287","0.06547387689352036","0.06547387689352036","0.06547387689352036"
"289","0.06790851801633835","0.06790851801633835","0.06790851801633835"
"291","0.05614614114165306","0.05614614114165306","0.05614614114165306"
"293","0.07492467015981674","0.07492467015981674","0.07492467015981674"
"295","0.077193483710289","0.077193483710289","0.077193483710289"
"297","0.07422337681055069","0.07422337681055069","0.07422337681055069"
"299","0.08544639497995377","0.08544639497995377","0.08544639497995377"
"301","0.06255090981721878","0.06255090981721878","0.06255090981721878"
"303","0.08688456565141678","0.08688456565141678","0.08688456565141678"
"305","0.08278139680624008","0.08278139680624008","0.08278139680624008"
"307","0.0851190984249115","0.0851190984249115","0.0851190984249115"
"309","0.09112021327018738","0.09112021327018738","0.09112021327018738"
"311","0.0874297246336937","0.0874297246336937","0.0874297246336937"
"313","0.09050236642360687","0.09050236642360687","0.09050236642360687"
"315","0.10663549602031708","0.10663549602031708","0.10663549602031708"
"317","0.10540374368429184","0.10540374368429184","0.10540374368429184"
"319","0.10899771749973297","0.10899771749973297","0.10899771749973297"
"321","0.09793764352798462","0.09793764352798462","0.09793764352798462"
"323","0.0929720476269722","0.0929720476269722","0.0929720476269722"
"325","0.11431161314249039","0.11431161314249039","0.11431161314249039"
"327","0.1064138263463974","0.1064138263463974","0.1064138263463974"
"329","0.11049588024616241","0.11049588024616241","0.11049588024616241"
"331","0.11580368876457214","0.11580368876457214","0.11580368876457214"
"333","0.10580303519964218","0.10580303519964218","0.10580303519964218"
"335","0.1265593022108078","0.1265593022108078","0.1265593022108078"
"337","0.1198447048664093","0.1198447048664093","0.1198447048664093"
"339","0.13160520792007446","0.13160520792007446","0.13160520792007446"
"341","0.13313411176204681","0.13313411176204681","0.13313411176204681"
"343","0.14674542844295502","0.14674542844295502","0.14674542844295502"
"345","0.13619796931743622","0.13619796931743622","0.13619796931743622"
"347","0.13755309581756592","0.13755309581756592","0.13755309581756592"
"349","0.1382201910018921","0.1382201910018921","0.1382201910018921"
"351","0.1253146082162857","0.1253146082162857","0.1253146082162857"
"353","0.1438414752483368","0.1438414752483368","0.1438414752483368"
"355","0.13653458654880524","0.13653458654880524","0.13653458654880524"
"357","0.1491132378578186","0.1491132378578186","0.1491132378578186"
"359","0.17719779908657074","0.17719779908657074","0.17719779908657074"
"361","0.14779876172542572","0.14779876172542572","0.14779876172542572"
"363","0.155374675989151","0.155374675989151","0.155374675989151"
"365","0.18784277141094208","0.18784277141094208","0.18784277141094208"
"367","0.16629813611507416","0.16629813611507416","0.16629813611507416"
"369","0.17489923536777496","0.17489923536777496","0.17489923536777496"
"371","0.16225571930408478","0.16225571930408478","0.16225571930408478"
"373","0.15447010099887848","0.15447010099887848","0.15447010099887848"
"375","0.17956222593784332","0.17956222593784332","0.17956222593784332"
"377","0.18774543702602386","0.18774543702602386","0.18774543702602386"
"379","0.1612836718559265","0.1612836718559265","0.1612836718559265"
"381","0.18867474794387817","0.18867474794387817","0.18867474794387817"
"383","0.18614943325519562","0.18614943325519562","0.18614943325519562"
"385","0.18169985711574554","0.18169985711574554","0.18169985711574554"
"387","0.194622203707695","0.194622203707695","0.194622203707695"
"389","0.20010167360305786","0.20010167360305786","0.20010167360305786"
"391","0.2144855409860611","0.2144855409860611","0.2144855409860611"
"393","0.21527308225631714","0.21527308225631714","0.21527308225631714"
"395","0.22050344944000244","0.22050344944000244","0.22050344944000244"
"397","0.20539763569831848","0.20539763569831848","0.20539763569831848"
"399","0.23432372510433197","0.23432372510433197","0.23432372510433197"
"401","0.22143788635730743","0.22143788635730743","0.22143788635730743"
"403","0.22545619308948517","0.22545619308948517","0.22545619308948517"
"405","0.2529054880142212","0.2529054880142212","0.2529054880142212"
"407","0.217683345079422","0.217683345079422","0.217683345079422"
"409","0.23844832181930542","0.23844832181930542","0.23844832181930542"
"411","0.21164816617965698","0.21164816617965698","0.21164816617965698"
"413","0.22259920835494995","0.22259920835494995","0.22259920835494995"
"415","0.231233149766922","0.231233149766922","0.231233149766922"
"417","0.2367151975631714","0.2367151975631714","0.2367151975631714"
"419","0.2569025456905365","0.2569025456905365","0.2569025456905365"
"421","0.24085023999214172","0.24085023999214172","0.24085023999214172"
"423","0.2517485022544861","0.2517485022544861","0.2517485022544861"
"425","0.24545681476593018","0.24545681476593018","0.24545681476593018"
"427","0.2404327541589737","0.2404327541589737","0.2404327541589737"
"429","0.26408323645591736","0.26408323645591736","0.26408323645591736"
"431","0.23867478966712952","0.23867478966712952","0.23867478966712952"
"433","0.23995868861675262","0.23995868861675262","0.23995868861675262"
"435","0.27082374691963196","0.27082374691963196","0.27082374691963196"
"437","0.25796785950660706","0.25796785950660706","0.25796785950660706"
"439","0.2920178771018982","0.2920178771018982","0.2920178771018982"
"441","0.2681068778038025","0.2681068778038025","0.2681068778038025"
"443","0.2623230218887329","0.2623230218887329","0.2623230218887329"
"445","0.28850090503692627","0.28850090503692627","0.28850090503692627"
"447","0.2690865993499756","0.2690865993499756","0.2690865993499756"
"449","0.3162904679775238","0.3162904679775238","0.3162904679775238"
"451","0.28494933247566223","0.28494933247566223","0.28494933247566223"
"453","0.3114806115627289","0.3114806115627289","0.3114806115627289"
"455","0.29092496633529663","0.29092496633529663","0.29092496633529663"
"457","0.2968479096889496","0.2968479096889496","0.2968479096889496"
"459","0.29239335656166077","0.29239335656166077","0.29239335656166077"
"461","0.2822943329811096","0.2822943329811096","0.2822943329811096"
"463","0.28969597816467285","0.28969597816467285","0.28969597816467285"
"465","0.30884283781051636","0.30884283781051636","0.30884283781051636"
"467","0.3194233179092407","0.3194233179092407","0.3194233179092407"
"469","0.34705501794815063","0.34705501794815063","0.34705501794815063"
"471","0.3256852328777313","0.3256852328777313","0.3256852328777313"
"473","0.32048648595809937","0.32048648595809937","0.32048648595809937"
"475","0.31296688318252563","0.31296688318252563","0.31296688318252563"
"477","0.3342509865760803","0.3342509865760803","0.3342509865760803"
"479","0.3533381521701813","0.3533381521701813","0.3533381521701813"
"481","0.31482023000717163","0.31482023000717163","0.31482023000717163"
"483","0.3383597731590271","0.3383597731590271","0.3383597731590271"
"485","0.36944255232810974","0.36944255232810974","0.36944255232810974"
"487","0.34964320063591003","0.34964320063591003","0.34964320063591003"
"489","0.33587446808815","0.33587446808815","0.33587446808815"
"491","0.3202660083770752","0.3202660083770752","0.3202660083770752"
"493","0.35012874007225037","0.35012874007225037","0.35012874007225037"
"495","0.3761589527130127","0.3761589527130127","0.3761589527130127"
"497","0.3672613501548767","0.3672613501548767","0.3672613501548767"
"499","0.36981430649757385","0.36981430649757385","0.36981430649757385"